"Name","State","Notes","User","Tags","Created","Runtime","Sweep","Epoch","Step","Test action ppl","Test loss","Test ppl","Test word ppl","Valid action ppl","Valid loss","Valid ppl","Valid word ppl","architecture","data","fold","lang","total_epoch","traversal","model_path"
"worthy-shadow-487","finished","-","kuribayashi4","","2023-06-08T00:43:37.000Z","307","","11","11","1.2257951380198473","79120.14002990723","2.240811146234972","8.136260155102848","1.2223141089257703","78658.44774627686","2.2336147738224397","8.121889327564876","RNNG","less_marked","20000","100010","10","top_down",""
"royal-tree-486","finished","-","kuribayashi4","","2023-06-08T00:41:08.000Z","546","","11","11","1.0620066674883308","78097.04141139984","1.8583334329703616","6.543981082822511","1.0642806225721664","82267.35404634476","1.8680487702756317","6.6026822995386","RNNG","basic","20000","0100111","10","top_down",""
"likely-elevator-485","finished","-","kuribayashi4","","2023-06-08T00:38:13.000Z","308","","11","11","1.1686658299211254","79075.14181518555","2.239783129573239","8.997179596974691","1.1652449410851422","78371.43508720398","2.227074758259759","8.915017778590904","RNNG","less_marked","20000","100001","10","top_down",""
"glad-serenity-484","finished","-","kuribayashi4","","2023-06-08T00:35:10.000Z","1611","","11","11","1.0504542810496311","78498.11469459534","1.8536245716169708","6.812858407439721","1.0520523777361694","77496.52492141724","1.8506200651482243","6.796471412133914","RNNG","basic","0","0011111","10","in_order",""
"misty-armadillo-483","finished","-","kuribayashi4","","2023-06-08T00:32:45.000Z","311","","11","11","1.189290958675008","78989.03808403015","2.2378173422016125","8.643090511251643","1.1862629961346725","78455.20989990234","2.2289817120469704","8.603304142609149","RNNG","less_marked","20000","100000","10","top_down",""
"eager-microwave-482","finished","-","kuribayashi4","","2023-06-08T00:31:32.000Z","549","","11","11","1.09371554743291","78801.75158691406","1.868753773831377","6.237160263352665","1.0961825658164608","82811.62059402466","1.875787630932521","6.262667644949641","RNNG","basic","20000","0100101","10","top_down",""
"silver-violet-481","finished","-","kuribayashi4","","2023-06-08T00:29:59.000Z","1573","","11","11","1.0539017961969497","81389.4674680233","1.8962427452469135","7.28730487240728","1.0551420210679483","80282.54833960533","1.8920273191096613","7.262660056522739","RNNG","basic","0","1011111","10","in_order",""
"sweet-firebrand-480","finished","-","kuribayashi4","","2023-06-08T00:27:21.000Z","308","","11","11","1.125251809228271","78559.62102794647","2.2280392837248275","9.59590829779665","1.12047220326572","78156.48233985901","2.2221892804072554","9.628596468697806","RNNG","less_marked","20000","011111","10","top_down",""
"breezy-music-479","finished","-","kuribayashi4","","2023-06-08T00:21:58.000Z","548","","11","11","1.0537551560609228","77571.52144289017","1.8506005638738436","6.570194689921651","1.0554908303638284","81692.93721199036","1.859915833590964","6.632172812038106","RNNG","basic","20000","0100011","10","top_down",""
"blooming-disco-478","finished","-","kuribayashi4","","2023-06-08T00:21:58.000Z","307","","11","11","1.1383381256529006","79574.94942474365","2.251228117114078","9.670762767296184","1.1340152616978627","78959.09588050842","2.2404860908419986","9.62890454788374","RNNG","less_marked","20000","011110","10","top_down",""
"firm-pyramid-477","finished","-","kuribayashi4","","2023-06-08T00:16:31.000Z","310","","11","11","1.0836238867232255","79202.36496591568","2.2426908531723964","10.617251687092557","1.079867192936498","78831.11324501038","2.237558465879831","10.648605598025886","RNNG","less_marked","20000","011101","10","top_down",""
"glorious-brook-476","finished","-","kuribayashi4","","2023-06-08T00:12:14.000Z","555","","11","11","1.067423421434016","78431.23380947113","1.863267773367013","6.525497118932118","1.0696230399429554","82644.95450878143","1.87341442642728","6.589937647525417","RNNG","basic","20000","0100001","10","top_down",""
"woven-breeze-475","finished","-","kuribayashi4","","2023-06-08T00:10:57.000Z","318","","11","11","1.1013165513858094","79046.53409671783","2.239129810858892","10.20497277579767","1.0984625552939646","78479.07404708862","2.2295252268880756","10.150990320444786","RNNG","less_marked","20000","011100","10","top_down",""
"earthy-donkey-474","finished","-","kuribayashi4","","2023-06-08T00:07:34.000Z","1616","","11","11","1.0357802027634069","78628.03676331043","1.855518890423581","7.059805541722949","1.0374303926852964","77595.91219830513","1.8520815016663044","7.037471759843686","RNNG","basic","0","0011110","10","in_order",""
"snowy-wave-473","finished","-","kuribayashi4","","2023-06-08T00:05:33.000Z","308","","11","11","1.1275512967127848","78574.58476877213","2.228379296637667","9.558700696312822","1.1231242653578009","78202.40749549866","2.223232173073733","9.59410706882577","RNNG","less_marked","20000","011011","10","top_down",""
"iconic-deluge-472","finished","-","kuribayashi4","","2023-06-08T00:03:17.000Z","1575","","11","11","1.035309978567456","76786.8645414114","1.8288535637828724","6.738291545343679","1.0366185349249293","75766.4349924326","1.8253639854629091","6.719757553687793","RNNG","basic","0","1011110","10","in_order",""
"splendid-fog-471","finished","-","kuribayashi4","","2023-06-08T00:02:37.000Z","548","","11","11","1.128652105276792","78773.69470024109","1.8683377902639664","5.806957675331416","1.1315345362851932","82796.45285606384","1.8755715290233976","5.829895742804017","RNNG","basic","20000","0011111","10","top_down",""
"electric-meadow-470","finished","-","kuribayashi4","","2023-06-08T00:00:02.000Z","315","","11","11","1.1352190873479693","79129.42321491241","2.241023285994338","9.589964347088255","1.131103660201544","78689.76661968231","2.2343295826827285","9.598728752262565","RNNG","less_marked","20000","011010","10","top_down",""
"robust-meadow-469","finished","-","kuribayashi4","","2023-06-07T23:54:38.000Z","308","","11","11","1.0805024661040867","79388.61825799942","2.246954538305605","10.746776107974728","1.0765438052732914","78832.0837097168","2.2375806510278147","10.71945511900144","RNNG","less_marked","20000","011001","10","top_down",""
"tough-galaxy-468","finished","-","kuribayashi4","","2023-06-07T23:52:56.000Z","554","","11","11","1.1558615204703857","78047.549325943","1.8576037955861913","5.401813093108565","1.158416979240133","82066.75596046448","1.865204549519213","5.432090737467202","RNNG","basic","20000","0011101","10","top_down",""
"lyric-music-467","finished","-","kuribayashi4","","2023-06-07T23:49:14.000Z","309","","11","11","1.099368589670348","78671.72385454178","2.2305877971350427","10.12155135412088","1.0964476142245745","78163.75047397614","2.222354296441129","10.088366356157636","RNNG","less_marked","20000","011000","10","top_down",""
"rosy-snowball-466","finished","-","kuribayashi4","","2023-06-07T23:43:48.000Z","310","","11","11","1.1247917955077908","78562.4923529625","2.228104523252815","9.605181592781184","1.120152649612288","78140.0175857544","2.221815509228626","9.629389585163958","RNNG","less_marked","20000","010111","10","top_down",""
"tough-aardvark-465","finished","-","kuribayashi4","","2023-06-07T23:43:12.000Z","555","","11","11","1.1207036085487592","78873.21612071991","1.8698137564483113","5.915192856199057","1.1233200467979054","83057.2081565857","1.8792901000542352","5.96420824864356","RNNG","basic","20000","0011011","10","top_down",""
"wandering-sound-464","finished","-","kuribayashi4","","2023-06-07T23:40:09.000Z","1602","","11","11","1.0432271285267842","79362.94603538513","1.8662706831584543","7.078189486710925","1.043473810447898","78374.6116617918","1.8635718755548163","7.08727428877184","RNNG","basic","0","0011101","10","in_order",""
"fearless-oath-463","finished","-","kuribayashi4","","2023-06-07T23:38:21.000Z","312","","11","11","1.1341077678218274","78783.87059879303","2.2331402257538246","9.50439675489568","1.1304847525314037","78370.78356647491","2.227059934183941","9.5121067548665","RNNG","less_marked","20000","010110","10","top_down",""
"swept-elevator-462","finished","-","kuribayashi4","","2023-06-07T23:36:40.000Z","1571","","11","11","1.0430993410862028","77759.88143754005","1.8428974738735604","6.792435694989726","1.0431227516285315","76690.95059001446","1.8388170022615415","6.786270512042253","RNNG","basic","0","1011101","10","in_order",""
"earnest-bee-461","finished","-","kuribayashi4","","2023-06-07T23:33:42.000Z","545","","11","11","1.1300110403524188","78297.42233467102","1.8612904802810375","5.720566047483021","1.1323261745477522","82290.4389743805","1.8683763627750103","5.748621263762935","RNNG","basic","20000","0011001","10","top_down",""
"dry-microwave-460","finished","-","kuribayashi4","","2023-06-07T23:32:55.000Z","310","","11","11","1.0802848507653389","79407.40230083466","2.2473849897850444","10.757867870442054","1.076811567022668","78932.00701904297","2.2398661090311887","10.748161137480446","RNNG","less_marked","20000","010101","10","top_down",""
"fanciful-pond-459","finished","-","kuribayashi4","","2023-06-07T23:27:31.000Z","308","","11","11","1.100822444002736","79135.5638217926","2.2411636224537173","10.243905669937822","1.0977213797757752","78577.22968578339","2.2317621520790536","10.19774619139762","RNNG","less_marked","20000","010100","10","top_down",""
"fresh-field-458","finished","-","kuribayashi4","","2023-06-07T23:24:17.000Z","537","","11","11","1.1235906725867484","77642.08869171143","1.8516370665448187","5.697276582695969","1.1261521479967582","81556.19688224792","1.8579850058620184","5.7152407320295024","RNNG","basic","20000","0010111","10","top_down",""
"efficient-gorge-457","finished","-","kuribayashi4","","2023-06-07T23:22:08.000Z","308","","11","11","1.1245947470412256","78590.24925994873","2.228735287908161","9.617316907993477","1.120203849008224","78131.46047782898","2.221621276657557","9.625803317283175","RNNG","less_marked","20000","010011","10","top_down",""
"expert-bush-456","finished","-","kuribayashi4","","2023-06-07T23:16:38.000Z","314","","11","11","1.1352564714081812","78584.6853761673","2.2286088365576084","9.423602056570706","1.1316202732796812","78295.64720535278","2.2253510154030636","9.46881938115969","RNNG","less_marked","20000","010010","10","top_down",""
"golden-snow-455","finished","-","kuribayashi4","","2023-06-07T23:14:38.000Z","552","","11","11","1.1572101154910464","78848.48037338257","1.86944680067629","5.500092193394279","1.1595316519048453","82941.15607643127","1.877634198604906","5.538441996129266","RNNG","basic","20000","0010101","10","top_down",""
"wild-durian-454","finished","-","kuribayashi4","","2023-06-07T23:12:34.000Z","1619","","11","11","1.0412618687795367","79486.00557518005","1.8680771357520265","7.131523442230973","1.0425658232774713","78473.18075084686","1.8650314201742717","7.119889039127844","RNNG","basic","0","0011100","10","in_order",""
"iconic-armadillo-453","finished","-","kuribayashi4","","2023-06-07T23:11:13.000Z","310","","11","11","1.0794291046474358","78934.10678958893","2.236564137290101","10.614147888949192","1.0761075922352357","78555.40306854248","2.231264538803031","10.633916006879666","RNNG","less_marked","20000","010001","10","top_down",""
"fancy-frost-452","finished","-","kuribayashi4","","2023-06-07T23:09:55.000Z","1579","","11","11","1.0412626467872863","76155.6814467907","1.8198007468968116","6.542570896183233","1.0425504621557151","75020.95978736877","1.8145879735585009","6.503561091766413","RNNG","basic","0","1011100","10","in_order",""
"happy-wood-451","finished","-","kuribayashi4","","2023-06-07T23:05:48.000Z","310","","11","11","1.0983634214739508","78567.84324407578","2.228226106230713","10.107710107538129","1.0952312651451854","78016.75216007233","2.219019221370513","10.064778156421188","RNNG","less_marked","20000","010000","10","top_down",""
"devout-surf-450","finished","-","kuribayashi4","","2023-06-07T23:04:45.000Z","566","","11","11","1.1143791299824186","78541.40640258789","1.8648973381928864","5.939948945963928","1.116858807967991","82587.30320739746","1.8725942127182365","5.972361183720497","RNNG","basic","20000","0010011","10","top_down",""
"good-fire-449","finished","-","kuribayashi4","","2023-06-07T23:00:26.000Z","306","","11","11","1.215975043568965","78750.66543579102","2.232384181290074","8.180084911208924","1.2119016143058567","78147.02418136597","2.2219745603115166","8.137383502009996","RNNG","less_marked","20000","001111","10","top_down",""
"electric-plant-448","finished","-","kuribayashi4","","2023-06-07T22:55:00.000Z","558","","11","11","1.1293355833160863","78050.87065982819","1.8576527514033947","5.691962897571953","1.1317419234969968","82168.4775314331","1.8666462878819747","5.738012187646107","RNNG","basic","20000","0010001","10","top_down",""
"royal-spaceship-447","finished","-","kuribayashi4","","2023-06-07T22:55:00.000Z","310","","11","11","1.226862638771901","78889.89282989502","2.23555594791071","8.061526521753102","1.2233667910703934","78482.89249229431","2.229612205698603","8.061384238384665","RNNG","less_marked","20000","001110","10","top_down",""
"lilac-sponge-446","finished","-","kuribayashi4","","2023-06-07T22:49:37.000Z","308","","11","11","1.1828165498889902","79957.36466789246","2.260024437586143","9.019702280313336","1.179994303073303","79591.9540309906","2.255019229744017","9.024778110284403","RNNG","less_marked","20000","001101","10","top_down",""
"magic-violet-444","finished","-","kuribayashi4","","2023-06-07T22:44:58.000Z","1614","","11","11","1.042471269065848","79015.93947458267","1.8611862025449897","7.026568246124959","1.043632783183886","77888.34253954887","1.856388229734974","6.994972335022498","RNNG","basic","0","0011011","10","in_order",""
"confused-wood-445","finished","-","kuribayashi4","","2023-06-07T22:44:58.000Z","565","","11","11","1.124562964148297","78445.00621032715","1.8634714032975672","5.8051597158906825","1.1271535905751175","82522.52505683899","1.8716730326861044","5.841306787434586","RNNG","basic","20000","0001111","10","top_down",""
