,model,fold,k,slope,delta loglik,AIC,correl,micro_correl,consistency,left_pref,top3_langs
540,Transformer,0,log,-0.033615524469357415,0,-313.3033637073694,0.06957742887665987,0.06216810711437405,0.36005814974946015,0.30648725338572497,"LLLLLL, LLRLLL, RLRLLL"
541,Transformer,20000,log,-0.05329515399179055,0,-313.7384343248125,0.1076250225834082,0.20925738423785234,0.34133814287825115,0.22568877351877512,"RLRLLL, RLLLLL, LLRLLL"
542,Transformer,40000,log,-0.08516712310151267,0,-314.9845503960508,0.1750486589057283,0.19770059883997013,0.37789253803350126,0.3142158099589557,"LLRLLL, LLLLLL, LLLRLL"
543,Transformer,60000,log,-0.09417914574433617,0,-314.73742666526465,0.16398721687388498,0.15972094468034717,0.3936100530060391,0.18993529820695781,"LLLLLL, LLRLLL, LLLRLL"
544,Transformer,80000,log,-0.06279455741625407,0,-313.8462925191058,0.11509781068547689,0.2126645115219768,0.39868684750906275,0.1861217029022908,"LLLLLL, LLRLLL, RLLLLL"
545,LSTM,0,log,0.018467522786724755,0,-313.91156463371715,-0.11938743225830839,0.1583578253197551,-0.01951405080670421,-0.17901311460410343,"RLRLLL, RLLLLL, RRRRRR"
546,LSTM,20000,log,-0.08699643627724235,0,-316.3883787615647,0.22731744956548974,0.3228032078444118,0.32893277762828466,-0.003369263531318112,"LLLRLL, RRLRRR, LLRRLL"
547,LSTM,40000,log,-0.05513676433346335,0,-314.3826752298509,0.14657046174880095,0.2714950880835241,0.3294059032506528,0.039395086111870425,"RLRLLL, RLLLLL, RLRRLL"
548,LSTM,60000,log,-0.06528522210473922,0,-314.70949004380316,0.16268664174067568,0.2877474688223981,0.31671048641014204,0.12002094013710801,"LLRLLL, LLLLLL, LLRRLL"
549,LSTM,80000,log,-0.06934959018922904,0,-314.9164092318973,0.17207382838593482,0.3212880222595477,0.3266644553396868,0.0026592822960886386,"RLRLLL, LLRLLL, LLLLLL"
550,RNN,0,log,-0.004089569254814006,0,-313.0535487543033,0.030805277154734603,0.3527843805475992,-0.06607117867603356,-0.2000767952061357,"RLLLLL, RLRLLL, RLRRLL"
551,RNN,20000,log,-0.06963424354424586,0,-314.65062507868004,0.15990969256438836,0.39929426791029254,0.21059076676161315,0.06712599075164927,"RLLLLL, RLRLLL, RLRRLL"
552,RNN,40000,log,-0.09793826283997828,0,-316.1661150482944,0.21994108606551344,0.4203256917223893,0.2447682524929911,0.028605636438919835,"RLRRLL, RLLLLL, RLRLLL"
553,RNN,60000,log,-0.1069823954458132,0,-316.01925661655986,0.2149137344564139,0.38657749276415315,0.29420946564756245,-0.016282808361309437,"RLRLLL, RLLLLL, RLRRLL"
554,RNN,80000,log,-0.10030932164993865,0,-315.83903738437886,0.20856237515385465,0.35984814978622054,0.22256880096140966,-0.05305817692988722,"LRLRRR, LRRRRR, RLRLLL"
555,Transformer-action_td,0,log,-0.21455209137894246,0,-322.15117355024705,0.36514713681195915,0.4292452381269872,0.1751917777283704,0.2861291917815687,"LLRRLL, LLRRRL, LLRLLL"
556,Transformer-action_td,20000,log,-0.1157541221902939,0,-316.14279777974457,0.2191513406159569,0.2809434899234386,0.0897188070619368,0.3639804360149269,"LLRRLL, LLRLLL, LLRRRL"
557,Transformer-action_td,40000,log,-0.19765626292144114,0,-319.32186266767286,0.3068538804184844,0.2686293169241815,0.1725667870183175,0.39512133499898394,"LLRLLL, LLRRLL, LLLRRL"
558,Transformer-action_td,60000,log,-0.21561593527757,0,-318.31026877549397,0.2823609253945529,0.17568933013950772,0.07356537395388191,0.40260854111673183,"LLRLLL, LLRRLL, LLLRLL"
559,Transformer-action_td,80000,log,-0.18165573779218014,0,-321.45940473660784,0.35201407487717995,0.31321497002878057,0.1629161536322331,0.37603176685006323,"LLLRRL, LLRLLL, LLRRRL"
560,Transformer-action_lc-as,0,log,-0.09040066992474677,0,-320.4550798220396,0.33174903620289165,0.4346551072120661,0.1089902946750006,0.33942763530430503,"LLLLLL, LLRLLL, LLRRLL"
561,Transformer-action_lc-as,20000,log,-0.08075114090036675,0,-319.50879331176856,0.31112893701893884,0.41879214993572866,0.10411357813204135,0.3777887503011349,"LLRRLL, LLLLLL, LLLRLL"
562,Transformer-action_lc-as,40000,log,-0.08496191954243286,0,-319.0911491258291,0.3014762788547398,0.4300937944945339,0.10073991259974863,0.3885600293058974,"LLRLLL, LLLLLL, RLLRLL"
563,Transformer-action_lc-as,60000,log,-0.07906042588571764,0,-318.1020867316015,0.27700056958642444,0.40564761467297944,0.11390334667969951,0.361556571014696,"RLRRLL, LLLLLL, LLLRLL"
564,Transformer-action_lc-as,80000,log,-0.08751099373210429,0,-318.5949585124237,0.28950341474977337,0.41997086872424316,0.0935538707220286,0.3447320555599459,"LLLRLL, LLRLLL, RLRRLL"
565,LSTM-action_td,0,log,-1.221430775982504,0,-320.2651446843041,0.3277382873302237,0.488233634983043,0.21308238297012297,-0.22206906479802413,"LRRRRL, LRLRRL, LRRRRR"
566,LSTM-action_td,20000,log,-0.06125818090975399,0,-313.0058914197516,0.014309047373883457,0.36325349392725353,0.041756184613355674,-0.4130121655675202,"LRLRRR, LRRLLL, RLLRRL"
567,LSTM-action_td,40000,log,-0.25957823661320256,0,-313.27236170077043,0.06602151543630716,0.33690705405807453,0.12933299664433223,-0.34085935125486766,"RLLRRR, LRLRRR, LRLRRL"
568,LSTM-action_td,60000,log,-0.30763699021268903,0,-313.35321806233486,0.074939442372034,0.3737774804436407,-0.07921475471673832,-0.14838722261815462,"RLLRRL, LRLRRR, LRRLRL"
569,LSTM-action_td,80000,log,-0.41839551845990497,0,-313.8431471046774,0.11488693924426928,0.29033219907237334,-0.016832179792069718,-0.23520054485528494,"LRLRRL, LRRRRL, LRRRRR"
570,LSTM-action_lc-as,0,log,-0.3218308980131698,0,-315.56711367804166,0.1985588738548149,0.41032677417667407,0.22766541871402457,0.024440492899518315,"RLLRRR, LLLLLL, LLLRLL"
571,LSTM-action_lc-as,20000,log,-0.4396355501327728,0,-316.2087349165205,0.22137658368393906,0.3697962986952882,0.26165725571214776,-0.03706218435188259,"LLLLLL, RLLLRR, LLRRLL"
572,LSTM-action_lc-as,40000,log,-0.3563837117499503,0,-316.1413822227637,0.2191032953993824,0.38886102363540614,0.1838007052657822,0.06482050374815816,"RLRLLL, RLLRRR, LLLLLL"
573,LSTM-action_lc-as,60000,log,-0.42008748419998304,0,-317.16797993229346,0.2513065312844474,0.43297367838916356,0.18862185128460834,-0.06432107251541627,"LLRRLL, RLLRRR, LLLLLL"
574,LSTM-action_lc-as,80000,log,-0.47603329144666123,0,-318.6552605422306,0.2909898113663692,0.41896028256137935,0.22611305120112574,0.04507816868177145,"RLRRRR, LLLLLL, LLRLLL"
575,RNN-action_td,0,log,-0.05709719958013718,0,-313.2536683470001,0.06378077703561913,0.16394455752625708,0.013170368175784541,-0.47980701737306763,"RLRRRR, LRLRRR, RLLRRR"
576,RNN-action_td,20000,log,0.007751916450495555,0,-312.99839078937987,-0.00935781046713027,0.1540221132607302,0.006064509454656308,-0.5887315632087871,"RRLRLR, RRLLLR, RLRLRR"
577,RNN-action_td,40000,log,0.09779521007788848,0,-313.65339101337463,-0.1013353957476609,0.028398227050739806,-0.1209776924278356,-0.5996512051917222,"RRLLLR, RRRLLR, RLRRRR"
578,RNN-action_td,60000,log,0.12108713103505761,0,-314.33863639298204,-0.1442544427351366,0.10783899548392617,-0.05996898808516837,-0.5856506933237373,"RRRRRR, RLLRRR, RLRRRR"
579,RNN-action_td,80000,log,0.05810609618945735,0,-313.3560561406307,-0.07523307105840099,-0.014082208299468966,-0.09807188972210823,-0.4357574153737901,"RLRRRR, RRLLLR, RRLRRR"
580,RNN-action_lc-as,0,log,-0.09475048972442035,0,-313.75884711037367,0.10907956063749652,0.31201032863687256,0.1587795423475957,0.022010934658731357,"RLRRLL, RLRRRR, RLLRLL"
581,RNN-action_lc-as,20000,log,-0.07463179401202827,0,-313.65716854003875,0.10162321808345745,0.25615416173240885,0.116567833421978,0.1008535520303118,"LLRRLL, RLRRLL, RLRLRR"
582,RNN-action_lc-as,40000,log,-0.054093057737696196,0,-313.19528986788373,0.05620604948570962,0.20198553854837803,0.12009705427240064,0.03388462906293414,"RLLLRR, RLRRLL, RLLRLL"
583,RNN-action_lc-as,60000,log,-0.12601543065554377,0,-314.622064591197,0.15854389430202115,0.43796741608486134,0.18834834987928845,0.03630643772626199,"RLRRLL, RLLRLL, RLLLLL"
584,RNN-action_lc-as,80000,log,-0.02538786127086707,0,-313.0573216841326,0.03174680219734502,0.17329274629023617,0.15805334006715388,-0.05220370092085458,"RLRRRR, RLLRRR, RLRRLL"
585,3gram,0,log,-0.041100411293476385,0,-313.6561367926876,0.10154468848378911,0.19118604363425024,0.3633397409812047,-0.07723440763110087,"RRRRRR, RRLRRR, LRLRRR"
586,3gram,20000,log,-0.0362938187949943,0,-313.5247183143895,0.09097799462293792,0.18010409239663383,0.34846932430553534,-0.07234161509490103,"RRRRRR, RRLRRR, LRLRRR"
587,3gram,40000,log,-0.03470520795421008,0,-313.48959300194065,0.08793495208024939,0.1811564486167754,0.3489213356104185,-0.0656525580623509,"RRLRRR, RRRRRR, LRLRRR"
588,3gram,60000,log,-0.03598610268443343,0,-313.5024243292214,0.08905882914502958,0.17948450790410353,0.35084197721283483,-0.050211737865399786,"RRRRRR, RRLRRR, LRLRRR"
589,3gram,80000,log,-0.03191149634751354,0,-313.40894230947265,0.08050679994807808,0.16199382581260363,0.34409883166689287,-0.06297629997274112,"RRLRRR, RRRRRR, LRLRRR"
590,4gram,0,log,-0.03343411513464909,0,-313.4377520036187,0.08323747999312416,0.18603386586284307,0.35164893299491623,-0.09020589801784262,"RRLRRR, RRRRRR, LRLRRR"
591,4gram,20000,log,-0.026824168227267797,0,-313.2973361949415,0.06890058229338035,0.1743192447132417,0.33126960616226686,-0.08437315262399653,"LRRRRR, LRLRRR, RRRRRR"
592,4gram,40000,log,-0.026284331464734814,0,-313.278193005463,0.06670497246583401,0.17773756607927757,0.3327113057251072,-0.06411505931747985,"LRLRRR, LRRRRR, RRLRRR"
593,4gram,60000,log,-0.023894207730252262,0,-313.2237057463035,0.0600134752750542,0.1585101383530725,0.33585208082987505,-0.06116511295016863,"RRRRRR, LRLRRR, RRLRRR"
594,4gram,80000,log,-0.021502651017311924,0,-313.18957451322035,0.05540844452104812,0.14543071617375689,0.32432860736351077,-0.050730964667356604,"LRLRRR, RRLRRR, LRRRRR"
595,5gram,0,log,-0.02797010182275781,0,-313.290296138074,0.06810143564095938,0.18983430920958871,0.3359487538017409,-0.08380412173450191,"RRLRRR, RRRRRR, LRLRRR"
596,5gram,20000,log,-0.02371212784239017,0,-313.22024846543377,0.05956333021716559,0.18353060974379637,0.3168883932514484,-0.07749777393760074,"LRRRRR, LRLRRR, RRRRRR"
597,5gram,40000,log,-0.022953330056386136,0,-313.2000362223022,0.0568598694982803,0.18156895783076804,0.3169352745284549,-0.053142359740299405,"LRLRRR, LRRRRR, RRRRRR"
598,5gram,60000,log,-0.02022345477400608,0,-313.1501998517001,0.04956376437569523,0.16032506469043686,0.3214186311386541,-0.05296084841756726,"LRLRRR, LRRRRR, RRRRRR"
599,5gram,80000,log,-0.016641448963865192,0,-313.10532109017316,0.04191435785679563,0.1492981466255186,0.3098557579894757,-0.047057520858279384,"LRLRRR, LRRRRR, RRLRRR"
600,3gram_actions_td,0,log,-0.6319088306779769,0,-315.514278590954,0.19655100734131717,0.2801706921964055,0.19797476356065466,0.16724657845850716,"RLLRRL, LLLRRL, RLLRRR"
601,3gram_actions_td,20000,log,-0.687642574521725,0,-315.5962241421914,0.19965581697479043,0.29291222563283564,0.18965842618359677,0.1835839510007483,"RLLRRL, LLLRRL, RLLRRR"
602,3gram_actions_td,40000,log,-0.6758481437381223,0,-315.70596045737835,0.20373344168424082,0.2947164703710457,0.1903336466121922,0.1413091569199304,"RLLRRR, LLLRRR, RLRRRL"
603,3gram_actions_td,60000,log,-0.685500549935691,0,-315.7452538242652,0.2051721465537571,0.31700565334995445,0.19368946827165723,0.19528485109107302,"RLLRRL, LLLRRL, RLRRRR"
604,3gram_actions_td,80000,log,-0.6676147427427287,0,-315.31130765462007,0.1886227904964164,0.267501220559462,0.1981470412546995,0.1746574621267155,"RLLRRR, LLLRRR, RLLRRL"
605,4gram_actions_td,0,log,-1.6469871761273753,0,-318.52886635591983,0.2878638576635222,0.3807535651358473,0.27802978955313595,-0.004232518130581474,"LLRRRL, RLRRRL, LLRRRR"
606,4gram_actions_td,20000,log,-1.8181291754898143,0,-318.65406437126063,0.2909604141104674,0.39519793238689194,0.26108221656041136,-0.008158501801901558,"LLRRRL, RLRRRL, LLRRRR"
607,4gram_actions_td,40000,log,-1.722398924663398,0,-319.13074422280374,0.3024073679652779,0.42600475959737044,0.2895345185128376,0.027568090980002125,"RLRRRL, LLRRRR, RLRRRR"
608,4gram_actions_td,60000,log,-1.9204321649394613,0,-318.59426891362983,0.2894863644329517,0.4007472697106592,0.30479812452051985,0.09546253963118405,"LLRRRL, RLRRRL, LLRRRR"
609,4gram_actions_td,80000,log,-1.8575391019002117,0,-318.6860377135025,0.29174498817419153,0.3993893871776714,0.2943254396396855,0.10524742544500568,"LLRRRL, RLRRRL, LLRRRR"
610,5gram_actions_td,0,log,-0.714108097241487,0,-314.10654636222796,0.13134669501529908,0.4835974593445849,0.29837003933037687,0.022860627041680293,"RLLRRL, RLRRRL, RLLLLL"
611,5gram_actions_td,20000,log,-0.7646841991365165,0,-314.48629571669375,0.15187463974592597,0.5500034742431118,0.26155083023067216,0.03381927902956253,"RLLRRL, RLRRRL, RLLLLL"
612,5gram_actions_td,40000,log,-0.5337212530530097,0,-313.77683239436,0.11034485907046065,0.5135107006261159,0.28317195545606094,0.08919591399390324,"RLLRRL, RLRRRL, RLLLLL"
613,5gram_actions_td,60000,log,-0.4519136154156542,0,-313.50008978096434,0.08885542409478425,0.4874149446387116,0.2657002359942124,0.19406765179007573,"RLLLLL, RLLRLL, RLLRRL"
614,5gram_actions_td,80000,log,-0.522772657453404,0,-313.7234090503261,0.1065413896329649,0.49066982346359367,0.2730090715756571,0.1707012218628356,"RLLRLL, RLLLLL, RLLRRL"
615,3gram_actions_lc-as,0,log,-0.10202836201094001,0,-315.09893717461034,0.1799250198020091,0.5513530071603112,0.14016917421575412,0.2666007012106877,"RLLRRR, RLLRRL, RLRRRR"
616,3gram_actions_lc-as,20000,log,-0.10348220508191971,0,-315.09672373626773,0.17983199609010697,0.5605089693477389,0.13701348866069504,0.27376252719152777,"RLLRRL, RLLRRR, RLRRRR"
617,3gram_actions_lc-as,40000,log,-0.10087964531021551,0,-315.0691519579922,0.17866891207234273,0.5576470080325052,0.13363311151710133,0.26683977168512013,"RLLRRL, RLLRRR, RLRRRR"
618,3gram_actions_lc-as,60000,log,-0.10246439470820914,0,-315.0245614199507,0.17677064035592424,0.5573762369326165,0.13864071597926722,0.2658373190103004,"RLLRRR, RLLRRL, RLRRRR"
619,3gram_actions_lc-as,80000,log,-0.10061891471207274,0,-315.010467896413,0.176166130762602,0.558381205330795,0.13293965760000745,0.27823425739216645,"RLLRRL, RLLRRR, RLLRLL"
620,4gram_actions_lc-as,0,log,-0.18829232857503728,0,-316.2539433209157,0.22288812859878115,0.5064863277676548,0.21067540519392047,0.21896363465016064,"RLLRLL, RLRRLL, LLLRLL"
621,4gram_actions_lc-as,20000,log,-0.1865305618216893,0,-316.1224413874481,0.21845930807662353,0.5155353056256654,0.20717596949549022,0.22110290083431627,"RLLRLL, RLRRLL, LLLRLL"
622,4gram_actions_lc-as,40000,log,-0.18045993028731655,0,-315.9896675828397,0.2138851015112406,0.5025654159003905,0.20405483163739974,0.21691066574297876,"RLLRLL, RLRRLL, LLLRLL"
623,4gram_actions_lc-as,60000,log,-0.17494356269208977,0,-315.80626568048984,0.207384557440831,0.498518282278516,0.20255625735153254,0.23619743108318478,"RLLRLL, RLRRLL, LLLRLL"
624,4gram_actions_lc-as,80000,log,-0.18341101913204833,0,-315.9970522849181,0.2141423305260936,0.5027015035071782,0.20220193000379622,0.23259705387955265,"RLLRLL, RLRRLL, LLLRLL"
625,5gram_actions_lc-as,0,log,-0.18053207620950731,0,-315.5474276282217,0.19781332998125156,0.4718699483753679,0.21590874288162973,0.2833726532678522,"LLLRLL, RLLRLL, RLRRLL"
626,5gram_actions_lc-as,20000,log,-0.17154751801567839,0,-315.3472760976191,0.19005371962308742,0.4903024377893851,0.20561696822994485,0.2778488560829966,"RLLRLL, RLRRLL, LLLRLL"
627,5gram_actions_lc-as,40000,log,-0.1626464640352233,0,-315.0544924898209,0.17804722001270504,0.46331872871810487,0.20273127397330748,0.2832130346868173,"RLLRLL, RLRRLL, LLLRLL"
628,5gram_actions_lc-as,60000,log,-0.16378243305648166,0,-315.0412960694582,0.1774855893307239,0.46392436916912894,0.20043848719094545,0.3081717015168117,"LLLRLL, RLRRLL, RLLRLL"
629,5gram_actions_lc-as,80000,log,-0.16210164407121838,0,-315.0494934564484,0.17783468686126272,0.45763679651979766,0.20129419467348375,0.30401041946841967,"RLLRLL, RLRRLL, LLLRLL"
630,RNNG_top_down,0,log,0.6778845904610739,0,-318.2584400739704,-0.2810375993328808,-0.010774880468239885,-0.18407750426960307,0.10828517451142122,"RLLRLL, RRRRLL, RRRLLL"
631,RNNG_top_down,20000,log,0.5227011355254078,0,-315.7753374895397,-0.20626626925957642,0.2962105101007271,-0.10153651981608719,0.051651357851894016,"RRLRLL, RLLRLL, RLLLLL"
632,RNNG_top_down,40000,log,0.5048675909260366,0,-315.2986805178198,-0.1881176730775926,0.061830518370529955,-0.11752511173483521,0.14662521652997268,"RLLRLL, RLRRLL, RRRRLL"
633,RNNG_top_down,60000,log,0.48687396388788984,0,-315.2055792267722,-0.1843475242167691,-0.09037231507241868,-0.05177320969165154,0.32669298633493726,"RLRRLL, RLLRLL, RRRRLL"
634,RNNG_top_down,80000,log,0.6561041340740779,0,-317.9887384025895,-0.2740304579064757,0.04162786405568001,-0.16343457759830307,0.09012724119599688,"RLLRLL, RRRLLL, RLRRLL"
635,RNNG_top_down_beam,0,log,-0.010497168177706233,0,-313.37887518523837,0.07755308693061735,-0.3930291548128751,-0.10849056138645838,-0.2702984676779019,"RRRRLL, RRRLLL, RRLLLL"
636,RNNG_top_down_beam,20000,log,-0.01646767676697072,0,-313.5982044850394,0.09703123001742617,-0.2637363968525161,-0.0668949478637977,-0.3518776276412097,"RRRRLL, RRLRLL, RRRLLL"
637,RNNG_top_down_beam,40000,log,-0.019491965787291135,0,-313.992920065095,0.12452157619131679,-0.26996431019496153,-0.016948108677415183,-0.2549509262554853,"RRRRLL, RRRLLL, RRLRLL"
638,RNNG_top_down_beam,60000,log,-0.010361079513863898,0,-313.20257467336955,0.05720645977541743,-0.47486794085688744,-0.07282041180705574,-0.2633752808900084,"RRRRLL, RRLLLL, RRRLLL"
639,RNNG_top_down_beam,80000,log,-0.007995531305703789,0,-313.1005451150367,0.041016059110593,-0.18638275364492918,-0.14069135430002244,-0.364954004344166,"RRRLLL, RRRRLL, RRLRLL"
640,RNNG_in_order,0,log,0.4078157237646487,0,-315.34619542796196,-0.19001089613949923,0.21488801684956207,-0.17970863160581477,-0.22976234297718112,"RRRRRL, RRLLRL, RRLRRL"
641,RNNG_in_order,20000,log,0.24730544626497042,0,-313.805716314995,-0.11234635480055001,0.37095599934539625,-0.14971886959169464,-0.21906753231903692,"RRRLRL, RRRRRL, RRRRLL"
642,RNNG_in_order,40000,log,0.2397303810441323,0,-314.0067845306568,-0.12537493008549622,0.3300083260052336,-0.14273287244082067,-0.22252243574396385,"RRRRRL, RRRRLL, RRLLRL"
643,RNNG_in_order,60000,log,0.4070594585730444,0,-315.1631535857718,-0.18260182027404442,0.3044162525388455,-0.11186323431640505,-0.17828285099709115,"RRRRLL, RRLRLL, RRRLRL"
644,RNNG_in_order,80000,log,0.5471352440366616,0,-317.88421859866185,-0.27125812682838785,0.03375753491062081,-0.17025260326517258,-0.2063029964849793,"RRRLRL, RRRRRL, RRRRLL"
645,RNNG_in_order_beam,0,log,0.08689390981864131,0,-317.0121231062087,-0.24671993936918993,0.24424046933114568,-0.12079754107625951,-0.3038575258137113,"RLRLRL, RLRRLL, RRRRRL"
646,RNNG_in_order_beam,20000,log,0.06605103379137661,0,-315.34527870036624,-0.18997456102104535,0.30809015073949764,-0.22732376296817935,-0.15064904054326406,"RRRLRL, RRRRRL, RRRRLL"
647,RNNG_in_order_beam,40000,log,0.05441154989875556,0,-314.8861330892135,-0.17073440265747508,0.3638521064801857,-0.09320586410655606,-0.29202641664995105,"RRRRRL, RRRRLL, RLRLLL"
648,RNNG_in_order_beam,60000,log,0.08108714207973003,0,-316.248479885178,-0.2227060599552175,0.38138721120143315,-0.0385119527627161,-0.26089653156283454,"RLRRLL, RRRRLL, RRLRLL"
649,RNNG_in_order_beam,80000,log,0.11212488835734072,0,-320.68238029333486,-0.3364706676457091,0.03752659531708166,-0.14783340711871495,-0.29467178906033903,"RRRLRL, RRRRRL, LRLLRR"
650,SRNNG_top_down,0,log,-0.023189671689347054,0,-313.0509338189462,0.030135438853040118,0.23976456916884098,0.06524865725467838,0.043356122469100804,"RLLRRR, RLRRRR, RLLRRL"
651,SRNNG_top_down,20000,log,0.0064657554507271675,0,-312.996246189359,-0.007352660361145749,0.0796834484911668,0.06155820336929306,0.10492169108308493,"RLLRLR, RLRRLR, LLLRLR"
652,SRNNG_top_down,40000,log,0.034436934278515643,0,-313.1359440804024,-0.047268834924763706,0.07705871439465932,-0.00396377079204762,0.11480252583325792,"RLLRRR, LLLRLR, LLLRRR"
653,SRNNG_top_down,60000,log,0.04250181907512403,0,-313.21293383586357,-0.0585994726258927,0.10457705784867477,-0.009506022037323869,0.0347349883464173,"RLLRLR, RLLRRR, RLRRLR"
654,SRNNG_top_down,80000,log,-0.21488159312568678,0,-314.98497038572185,0.17506682786592126,0.033165722763460206,0.009738852035215018,0.20830067064403182,"LLLRLR, LLLRRR, RLLRLR"
655,SRNNG_top_down_beam,0,log,-0.02477294377815298,0,-314.6447034835279,0.1596275247119882,0.07255665443025966,-0.00780510157728552,-0.2465240754436483,"LLLRRR, LLRRRR, RLRRRR"
656,SRNNG_top_down_beam,20000,log,-0.02501117267751516,0,-314.39984999845564,0.1474634047008965,-0.07400235192764613,0.043332434980668896,-0.13420509388818835,"LLLRLR, LLRRRR, LLRRLR"
657,SRNNG_top_down_beam,40000,log,-0.013058800613048639,0,-313.46890759102877,0.08609177460014249,-0.05472138396446698,-0.02525610357974597,-0.19256096611273177,"LLLRLR, LLLRRR, LLRRLR"
658,SRNNG_top_down_beam,60000,log,-0.008092397091019693,0,-313.1977303229027,0.056543177482595366,-0.004877041185276931,-0.06671294750401632,-0.3308957007538855,"LLLRLR, LLRRLR, RLLRRR"
659,SRNNG_top_down_beam,80000,log,-0.049150731230821657,0,-318.47186492769515,0.2864409073264018,-0.05429901953472836,-0.051084623778908655,-0.13313958491219546,"LLLRLR, LLLRRR, LLRRLR"
660,SRNNG_in_order,0,log,-0.24862053971211298,0,-318.6063241824112,0.2897842597578655,0.43243405063343654,0.13460518800921756,-0.33900017141037625,"LRRRRR, LRLRRR, LLLRRR"
661,SRNNG_in_order,20000,log,-0.06299212611074423,0,-313.3708804406071,0.07674833527999246,0.1472439522674941,-0.04307314340277614,-0.50781719979118,"RLLRRR, RLRRRR, LRLRRR"
662,SRNNG_in_order,40000,log,-0.20754410001058607,0,-318.16438929958645,0.2786174107504691,0.27611339738568136,0.059234053365291514,-0.30662684494817516,"LRLRRR, LLLRRR, RLLRRR"
663,SRNNG_in_order,60000,log,-0.07942693113559715,0,-313.84896805656194,0.11527686940356474,0.09884429581104882,0.012338931182174828,-0.4168231343595438,"LLLRRR, LRLRRR, LRRRRR"
664,SRNNG_in_order,80000,log,-0.15381655657437612,0,-315.58874257761556,0.19937451979260878,0.2359487049889812,0.07600332311697382,-0.4649538664058902,"LRLRRR, RRLRRR, RLLRRR"
665,SRNNG_in_order_beam,0,log,-0.03823081629563506,0,-317.5072193473412,0.2609745015383298,0.36995081600603136,0.13895636061942326,-0.29362106114051134,"LRRRRR, LRLRRR, RLLRRR"
666,SRNNG_in_order_beam,20000,log,-0.009918504580553072,0,-313.3260561341756,0.07206808415684693,0.1094067152192518,-0.057027875326631935,-0.4752363379240489,"RLLRRR, RLRRRR, LRLRRR"
667,SRNNG_in_order_beam,40000,log,-0.032311849272799294,0,-317.1132114231175,0.24970566062230967,0.20890340281768,0.06733053374510727,-0.2788014564869613,"LRLRRR, RLLRRR, LRRRRR"
668,SRNNG_in_order_beam,60000,log,-0.010796562570447431,0,-313.5674264584706,0.09454399046587939,0.043669475595375463,0.028019056850106902,-0.41247099140054905,"LRLRRR, LLLRRR, LRRRRR"
669,SRNNG_in_order_beam,80000,log,-0.024766596579903023,0,-315.3444372790028,0.18994120414008053,0.18832330209526704,0.08601700865384795,-0.44696948406622955,"LRLRRR, RLLRRR, RRLRRR"
670,llama2-7b,0,log,0.20547800497530316,0,-316.2573096209898,-0.223000228588083,0.14798426875814388,0.12940145543914977,0.020924082671190114,"LRLLLL, LRRLLL, LRLRLL"
671,llama2-7b,20000,log,-0.4316695971576342,0,-322.08639513217815,0.3639433730344791,0.16529832109167034,0.14598408280659003,0.030319659818949588,"LRLLRL, LRLRRL, LRRLRL"
672,llama2-7b,40000,log,-0.41792262860074,0,-326.8623125377732,0.4414041843229707,0.18106379539173353,0.05188875118941816,0.3876691656195305,"LLRRRL, LRLLRL, LLLRRL"
673,llama2-7b,60000,log,0.15410319960060354,0,-314.4957969862676,-0.15235133234388815,0.1579930683039945,0.062811677736685,-0.444195710011579,"RRRLRL, RRRLLL, RRLLRL"
674,llama2-7b,80000,log,0.13936584218228631,0,-313.49237463241246,-0.08817982624383161,0.11549492950270854,0.09917234868050517,-0.21858893906636523,"RRRLLL, RRLLLL, LRLLRL"
